ID	NOC	Games	City	Year	Sport	Event	Medal
94406	USA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Gold
94409	GBR	1988 Summer	Seoul	1988	Modern Pentathlon	Modern Pentathlon Men's Team	Bronze
94416	USA	2000 Summer	Sydney	2000	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Gold
94421	GBR	1908 Summer	London	1908	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Silver
94426	GBR	2016 Summer	Rio de Janeiro	2016	Athletics	Athletics Women's 4 x 100 metres Relay	Bronze
94446	NED	1928 Summer	Amsterdam	1928	Swimming	Swimming Women's 400 metres Freestyle	Silver
94446	NED	1928 Summer	Amsterdam	1928	Swimming	Swimming Women's 100 metres Backstroke	Gold
94459	USA	1988 Summer	Seoul	1988	Athletics	Athletics Men's 400 metres Hurdles	Gold
94464	ZIM	1980 Summer	Moskva	1980	Hockey	Hockey Women's Hockey	Gold
94469	USA	2004 Summer	Athina	2004	Athletics	Athletics Men's Long Jump	Gold
94471	AUS	2008 Summer	Beijing	2008	Basketball	Basketball Women's Basketball	Silver
94472	GBR	1908 Summer	London	1908	Hockey	Hockey Men's Hockey	Bronze
94482	IND	1936 Summer	Berlin	1936	Hockey	Hockey Men's Hockey	Gold
94483	AUS	1984 Summer	Los Angeles	1984	Swimming	Swimming Women's 200 metres Butterfly	Silver
94487	GBR	1972 Summer	Munich	1972	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
94487	GBR	1988 Summer	Seoul	1988	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
94497	GBR	2012 Summer	London	2012	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
94498	GBR	1908 Summer	London	1908	Boxing	Boxing Men's Middleweight	Bronze
94504	USA	1984 Summer	Los Angeles	1984	Cycling	Cycling Men's 100 kilometres Team Time Trial	Bronze
94531	UKR	2012 Summer	London	2012	Athletics	Athletics Men's Javelin Throw	Silver
94539	GRE	1906 Summer	Athina	1906	Rowing	Rowing Men's 17-Man Naval Rowing Boats	Gold
94542	SUI	1920 Summer	Antwerpen	1920	Rowing	Rowing Men's Coxed Pairs	Bronze
94549	ITA	2016 Summer	Rio de Janeiro	2016	Volleyball	Volleyball Men's Volleyball	Silver
94554	NOR	2012 Summer	London	2012	Fencing	Fencing Men's epee, Individual	Silver
94563	POL	1956 Summer	Melbourne	1956	Fencing	Fencing Men's Sabre, Team	Silver
94563	POL	1960 Summer	Roma	1960	Fencing	Fencing Men's Sabre, Team	Silver
94563	POL	1964 Summer	Tokyo	1964	Fencing	Fencing Men's Sabre, Team	Bronze
94573	USA	1964 Summer	Tokyo	1964	Rowing	Rowing Men's Coxless Fours	Bronze
94576	ITA	2008 Summer	Beijing	2008	Boxing	Boxing Men's Flyweight	Bronze
94584	ITA	1936 Summer	Berlin	1936	Football	Football Men's Football	Gold
94585	ITA	1948 Summer	London	1948	Athletics	Athletics Women's Shot Put	Silver
94601	ESP	1920 Summer	Antwerpen	1920	Football	Football Men's Football	Silver
94623	CAN	1976 Summer	Montreal	1976	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
94637	GBR	1928 Summer	Amsterdam	1928	Gymnastics	Gymnastics Women's Team All-Around	Bronze
94640	TCH	1964 Summer	Tokyo	1964	Football	Football Men's Football	Silver
94641	ESP	1992 Summer	Barcelona	1992	Water Polo	Water Polo Men's Water Polo	Silver
94642	FRA	2016 Summer	Rio de Janeiro	2016	Sailing	Sailing Women's Windsurfer	Gold
94643	FRA	1920 Summer	Antwerpen	1920	Sailing	Sailing Mixed 6.5 metres	Silver
94644	FRA	1980 Summer	Moskva	1980	Fencing	Fencing Men's epee, Team	Gold
94650	URS	1980 Summer	Moskva	1980	Athletics	Athletics Men's Long Jump	Bronze
94653	DOM	2016 Summer	Rio de Janeiro	2016	Taekwondo	Taekwondo Men's Flyweight	Bronze
94665	BEL	1920 Summer	Antwerpen	1920	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Bronze
94673	FRG	1972 Summer	Munich	1972	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Bronze
94676	FRG	1984 Summer	Los Angeles	1984	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
94685	GER	2016 Summer	Rio de Janeiro	2016	Hockey	Hockey Women's Hockey	Bronze
94689	AUT	1912 Summer	Stockholm	1912	Tennis	Tennis Men's Doubles	Silver
94692	ITA	1906 Summer	Athina	1906	Rowing	Rowing Men's 17-Man Naval Rowing Boats	Bronze
94693	ITA	1992 Summer	Barcelona	1992	Judo	Judo Women's Middleweight	Silver
94693	ITA	2000 Summer	Sydney	2000	Judo	Judo Women's Half-Heavyweight	Bronze
94696	USA	1992 Summer	Barcelona	1992	Athletics	Athletics Men's 110 metres Hurdles	Bronze
94711	ITA	1932 Summer	Los Angeles	1932	Weightlifting	Weightlifting Men's Lightweight	Bronze
94713	USA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
94715	GRE	1896 Summer	Athina	1896	Fencing	Fencing Men's Foil, Individual	Bronze
94722	CUB	2000 Summer	Sydney	2000	Baseball	Baseball Men's Baseball	Silver
94727	BEL	1920 Summer	Antwerpen	1920	Gymnastics	Gymnastics Men's Team All-Around, Swedish System	Bronze
94749	NED	1964 Summer	Tokyo	1964	Cycling	Cycling Men's 100 kilometres Team Time Trial	Gold
94769	ITA	1928 Summer	Amsterdam	1928	Football	Football Men's Football	Bronze
94774	FRA	1976 Summer	Montreal	1976	Fencing	Fencing Men's Foil, Team	Bronze
94774	FRA	1980 Summer	Moskva	1980	Fencing	Fencing Men's Foil, Team	Gold
94774	FRA	1984 Summer	Los Angeles	1984	Fencing	Fencing Men's Foil, Team	Bronze
94777	POL	1976 Summer	Montreal	1976	Athletics	Athletics Men's 4 x 400 metres Relay	Silver
94778	POL	1956 Summer	Melbourne	1956	Boxing	Boxing Men's Light-Middleweight	Bronze
94778	POL	1960 Summer	Roma	1960	Boxing	Boxing Men's Light-Heavyweight	Silver
94778	POL	1964 Summer	Tokyo	1964	Boxing	Boxing Men's Light-Heavyweight	Bronze
94781	GDR	1972 Summer	Munich	1972	Volleyball	Volleyball Men's Volleyball	Silver
94784	ITA	1956 Summer	Melbourne	1956	Weightlifting	Weightlifting Men's Heavyweight	Bronze
94793	ITA	1956 Summer	Melbourne	1956	Weightlifting	Weightlifting Men's Middleweight	Bronze
94794	ITA	1972 Summer	Munich	1972	Athletics	Athletics Women's 1,500 metres	Bronze
94795	HUN	2000 Summer	Sydney	2000	Handball	Handball Women's Handball	Silver
94799	ITA	1928 Summer	Amsterdam	1928	Fencing	Fencing Men's Foil, Team	Gold
94799	ITA	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's Foil, Team	Silver
94799	ITA	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's Sabre, Team	Silver
94802	AUS	1976 Summer	Montreal	1976	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
94812	FIN	1932 Summer	Los Angeles	1932	Wrestling	Wrestling Men's Featherweight, Freestyle	Gold
94812	FIN	1936 Summer	Berlin	1936	Wrestling	Wrestling Men's Lightweight, Freestyle	Bronze
94813	FIN	1924 Summer	Paris	1924	Wrestling	Wrestling Men's Bantamweight, Freestyle	Gold
94813	FIN	1928 Summer	Amsterdam	1928	Wrestling	Wrestling Men's Featherweight, Freestyle	Silver
94813	FIN	1936 Summer	Berlin	1936	Wrestling	Wrestling Men's Featherweight, Freestyle	Gold
94824	SRB	2008 Summer	Beijing	2008	Water Polo	Water Polo Men's Water Polo	Bronze
94824	SRB	2012 Summer	London	2012	Water Polo	Water Polo Men's Water Polo	Bronze
94824	SRB	2016 Summer	Rio de Janeiro	2016	Water Polo	Water Polo Men's Water Polo	Gold
94825	SRB	2012 Summer	London	2012	Water Polo	Water Polo Men's Water Polo	Bronze
94825	SRB	2016 Summer	Rio de Janeiro	2016	Water Polo	Water Polo Men's Water Polo	Gold
94827	NED	1968 Summer	Mexico City	1968	Cycling	Cycling Men's 100 kilometres Team Time Trial	Gold
94828	NED	1928 Summer	Amsterdam	1928	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
94832	GBR	1908 Summer	London	1908	Shooting	Shooting Men's Trap, Team	Gold
94833	USA	1912 Summer	Stockholm	1912	Cycling	Cycling Men's Road Race, Team	Bronze
94841	URS	1976 Summer	Montreal	1976	Cycling	Cycling Men's 100 kilometres Team Time Trial	Gold
94865	USA	1904 Summer	St. Louis	1904	Athletics	Athletics Men's 4 mile, Team	Gold
94865	USA	1906 Summer	Athina	1906	Athletics	Athletics Men's 400 metres	Gold
94865	USA	1906 Summer	Athina	1906	Athletics	Athletics Men's 800 metres	Gold
94866	URS	1972 Summer	Munich	1972	Football	Football Men's Football	Bronze
94866	URS	1980 Summer	Moskva	1980	Football	Football Men's Football	Bronze
94883	HUN	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's Sabre, Individual	Gold
94883	HUN	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's Sabre, Team	Gold
94887	FRA	2000 Summer	Sydney	2000	Fencing	Fencing Men's Sabre, Team	Silver
94887	FRA	2004 Summer	Athina	2004	Fencing	Fencing Men's Sabre, Team	Gold
94887	FRA	2008 Summer	Beijing	2008	Fencing	Fencing Men's Sabre, Team	Gold
94892	FRA	1984 Summer	Los Angeles	1984	Sailing	Sailing Mixed Two Person Dinghy	Bronze
94892	FRA	1988 Summer	Seoul	1988	Sailing	Sailing Men's Two Person Dinghy	Gold
94893	DEN	1948 Summer	London	1948	Football	Football Men's Football	Bronze
94894	GRE	1906 Summer	Athina	1906	Rowing	Rowing Men's 17-Man Naval Rowing Boats	Gold
94902	RUS	1996 Summer	Atlanta	1996	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Silver
94903	URS	1980 Summer	Moskva	1980	Rowing	Rowing Men's Coxless Pairs	Silver
94904	URS	1980 Summer	Moskva	1980	Rowing	Rowing Men's Coxless Pairs	Silver
94905	POR	2012 Summer	London	2012	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	Silver
94913	GBR	1908 Summer	London	1908	Shooting	Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team	Gold
94913	GBR	1912 Summer	Stockholm	1912	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team	Gold
94913	GBR	1912 Summer	Stockholm	1912	Shooting	Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team	Silver
94924	VEN	1980 Summer	Moskva	1980	Boxing	Boxing Men's Bantamweight	Silver
94925	ITA	1952 Summer	Helsinki	1952	Cycling	Cycling Men's Tandem Sprint, 2,000 metres	Bronze
94925	ITA	1956 Summer	Melbourne	1956	Cycling	Cycling Men's Tandem Sprint, 2,000 metres	Bronze
94932	BEL	1920 Summer	Antwerpen	1920	Gymnastics	Gymnastics Men's Team All-Around, Swedish System	Bronze
94941	BAH	2012 Summer	London	2012	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
94945	GRE	1906 Summer	Athina	1906	Football	Football Men's Football	Bronze
94947	AUS	2000 Summer	Sydney	2000	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
94947	AUS	2000 Summer	Sydney	2000	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
94947	AUS	2008 Summer	Beijing	2008	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
94948	FRA	2016 Summer	Rio de Janeiro	2016	Handball	Handball Women's Handball	Silver
94955	ARG	1996 Summer	Atlanta	1996	Football	Football Men's Football	Silver
94966	ESP	2012 Summer	London	2012	Handball	Handball Women's Handball	Bronze
94967	URS	1960 Summer	Roma	1960	Sailing	Sailing Mixed Two Person Keelboat	Gold
94976	BRA	1984 Summer	Los Angeles	1984	Football	Football Men's Football	Silver
94978	GER	1992 Summer	Barcelona	1992	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
94978	GER	1996 Summer	Atlanta	1996	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
94993	URS	1976 Summer	Montreal	1976	Wrestling	Wrestling Men's Lightweight, Freestyle	Gold
94994	URS	1988 Summer	Seoul	1988	Athletics	Athletics Women's 4 x 400 metres Relay	Gold
94995	ESP	1992 Summer	Barcelona	1992	Football	Football Men's Football	Gold
94997	USA	1956 Summer	Melbourne	1956	Shooting	Shooting Men's Free Pistol, 50 metres	Bronze
95003	USA	1920 Summer	Antwerpen	1920	Diving	Diving Men's Springboard	Silver
95003	USA	1920 Summer	Antwerpen	1920	Diving	Diving Men's Platform	Gold
95003	USA	1924 Summer	Paris	1924	Diving	Diving Men's Springboard	Bronze
95003	USA	1924 Summer	Paris	1924	Diving	Diving Men's Platform	Bronze
95008	IND	1928 Summer	Amsterdam	1928	Hockey	Hockey Men's Hockey	Gold
95008	IND	1932 Summer	Los Angeles	1932	Hockey	Hockey Men's Hockey	Gold
95016	GBR	1992 Summer	Barcelona	1992	Rowing	Rowing Men's Coxless Pairs	Gold
95016	GBR	1996 Summer	Atlanta	1996	Rowing	Rowing Men's Coxless Pairs	Gold
95016	GBR	2000 Summer	Sydney	2000	Rowing	Rowing Men's Coxless Fours	Gold
95016	GBR	2004 Summer	Athina	2004	Rowing	Rowing Men's Coxless Fours	Gold
95020	URS	1980 Summer	Moskva	1980	Rowing	Rowing Men's Coxed Eights	Bronze
95030	BEL	1920 Summer	Antwerpen	1920	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Bronze
95048	ITA	1964 Summer	Tokyo	1964	Boxing	Boxing Men's Light-Heavyweight	Gold
95056	IND	1948 Summer	London	1948	Hockey	Hockey Men's Hockey	Gold
95065	ITA	1936 Summer	Berlin	1936	Fencing	Fencing Men's Sabre, Team	Silver
95065	ITA	1948 Summer	London	1948	Fencing	Fencing Men's Sabre, Individual	Silver
95065	ITA	1948 Summer	London	1948	Fencing	Fencing Men's Sabre, Team	Silver
95065	ITA	1952 Summer	Helsinki	1952	Fencing	Fencing Men's Sabre, Team	Silver
95071	ITA	2004 Summer	Athina	2004	Football	Football Men's Football	Bronze
95081	FRA	1924 Summer	Paris	1924	Rowing	Rowing Men's Coxless Pairs	Silver
95082	FRA	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's Foil, Team	Gold
95082	FRA	1932 Summer	Los Angeles	1932	Fencing	Fencing Men's epee, Team	Gold
95083	FRA	1952 Summer	Helsinki	1952	Fencing	Fencing Men's Sabre, Team	Bronze
95092	USA	2004 Summer	Athina	2004	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Gold
95094	AUS	1964 Summer	Tokyo	1964	Hockey	Hockey Men's Hockey	Bronze
95094	AUS	1968 Summer	Mexico City	1968	Hockey	Hockey Men's Hockey	Silver
95095	USA	1936 Summer	Berlin	1936	Basketball	Basketball Men's Basketball	Gold
95104	ROU	1992 Summer	Barcelona	1992	Rowing	Rowing Women's Quadruple Sculls	Silver
95104	ROU	1996 Summer	Atlanta	1996	Rowing	Rowing Women's Lightweight Double Sculls	Gold
95104	ROU	2000 Summer	Sydney	2000	Rowing	Rowing Women's Lightweight Double Sculls	Gold
95104	ROU	2004 Summer	Athina	2004	Rowing	Rowing Women's Lightweight Double Sculls	Gold
95104	ROU	2008 Summer	Beijing	2008	Rowing	Rowing Women's Coxed Eights	Bronze
95105	USA	1992 Summer	Barcelona	1992	Basketball	Basketball Men's Basketball	Gold
95105	USA	1996 Summer	Atlanta	1996	Basketball	Basketball Men's Basketball	Gold
95106	ITA	2004 Summer	Athina	2004	Volleyball	Volleyball Men's Volleyball	Silver
95108	USA	1952 Summer	Helsinki	1952	Basketball	Basketball Men's Basketball	Gold
95110	FRA	1964 Summer	Tokyo	1964	Athletics	Athletics Men's 4 x 100 metres Relay	Bronze
95110	FRA	1968 Summer	Mexico City	1968	Athletics	Athletics Men's 4 x 100 metres Relay	Bronze
95113	FRA	1924 Summer	Paris	1924	Rugby	Rugby Men's Rugby	Silver
95121	FRA	1920 Summer	Antwerpen	1920	Gymnastics	Gymnastics Men's Team All-Around	Bronze
95140	GBR	1956 Summer	Melbourne	1956	Athletics	Athletics Men's 5,000 metres	Silver
95141	USA	1948 Summer	London	1948	Sailing	Sailing Mixed Two Person Keelboat	Bronze
95145	TUR	1992 Summer	Barcelona	1992	Wrestling	Wrestling Men's Featherweight, Greco-Roman	Gold
95145	TUR	1996 Summer	Atlanta	1996	Wrestling	Wrestling Men's Featherweight, Greco-Roman	Bronze
95150	URU	1928 Summer	Amsterdam	1928	Football	Football Men's Football	Gold
95153	ITA	2004 Summer	Athina	2004	Football	Football Men's Football	Bronze
95166	BEL	1920 Summer	Antwerpen	1920	Gymnastics	Gymnastics Men's Team All-Around, Swedish System	Bronze
95170	GER	1936 Summer	Berlin	1936	Rowing	Rowing Men's Double Sculls	Silver
95173	ROU	1960 Summer	Roma	1960	Wrestling	Wrestling Men's Flyweight, Greco-Roman	Gold
95173	ROU	1964 Summer	Tokyo	1964	Wrestling	Wrestling Men's Flyweight, Greco-Roman	Bronze
95176	ITA	1908 Summer	London	1908	Fencing	Fencing Men's Sabre, Team	Silver
95178	AUS	1988 Summer	Seoul	1988	Hockey	Hockey Women's Hockey	Gold
95181	URS	1956 Summer	Melbourne	1956	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	Silver
95183	URS	1956 Summer	Melbourne	1956	Athletics	Athletics Women's High Jump	Silver
95185	RUS	2004 Summer	Athina	2004	Weightlifting	Weightlifting Men's Heavyweight	Bronze
95192	RUS	2012 Summer	London	2012	Athletics	Athletics Women's Discus Throw	Silver
95215	GER	1928 Summer	Amsterdam	1928	Boxing	Boxing Men's Light-Heavyweight	Silver
95217	POL	1972 Summer	Munich	1972	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	Bronze
95232	FIN	2008 Summer	Beijing	2008	Athletics	Athletics Men's Javelin Throw	Bronze
95235	FIN	1956 Summer	Melbourne	1956	Rowing	Rowing Men's Coxed Fours	Bronze
95235	FIN	1960 Summer	Roma	1960	Rowing	Rowing Men's Coxless Pairs	Bronze
95236	GBR	1912 Summer	Stockholm	1912	Rowing	Rowing Men's Coxed Eights	Silver
95248	USA	1964 Summer	Tokyo	1964	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold
95262	ITA	1928 Summer	Amsterdam	1928	Football	Football Men's Football	Bronze
95266	USA	1948 Summer	London	1948	Basketball	Basketball Men's Basketball	Gold
95282	CHI	2000 Summer	Sydney	2000	Football	Football Men's Football	Bronze
95292	ITA	1956 Summer	Melbourne	1956	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Gold
95293	ITA	1928 Summer	Amsterdam	1928	Gymnastics	Gymnastics Women's Team All-Around	Silver
95297	ITA	1960 Summer	Roma	1960	Water Polo	Water Polo Men's Water Polo	Gold
95298	ITA	1906 Summer	Athina	1906	Rowing	Rowing Men's 17-Man Naval Rowing Boats	Bronze
95300	ITA	2016 Summer	Rio de Janeiro	2016	Fencing	Fencing Men's epee, Team	Silver
95308	URS	1972 Summer	Munich	1972	Cycling	Cycling Men's Sprint	Bronze
95318	USA	1984 Summer	Los Angeles	1984	Hockey	Hockey Women's Hockey	Bronze
95332	GER	1964 Summer	Tokyo	1964	Rowing	Rowing Men's Coxed Eights	Silver
95352	AUT	2004 Summer	Athina	2004	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	Bronze
95392	MEX	2000 Summer	Sydney	2000	Diving	Diving Men's Springboard	Silver
95402	USA	1924 Summer	Paris	1924	Shooting	Shooting Men's Trap, Team	Gold
95416	LAT	2012 Summer	London	2012	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	Bronze
95425	AUS	1968 Summer	Mexico City	1968	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
95426	ESP	1992 Summer	Barcelona	1992	Athletics	Athletics Men's 20 kilometres Walk	Gold
95429	CHI	1928 Summer	Amsterdam	1928	Athletics	Athletics Men's Marathon	Silver
95432	ITA	1932 Summer	Los Angeles	1932	Rowing	Rowing Men's Coxed Fours	Silver
95434	FRA	1920 Summer	Antwerpen	1920	Rowing	Rowing Men's Double Sculls	Bronze
95437	YUG	1968 Summer	Mexico City	1968	Basketball	Basketball Men's Basketball	Silver
95450	ROU	1984 Summer	Los Angeles	1984	Rowing	Rowing Women's Coxed Eights	Silver
95451	URS	1980 Summer	Moskva	1980	Hockey	Hockey Men's Hockey	Bronze
95452	URS	1980 Summer	Moskva	1980	Hockey	Hockey Men's Hockey	Bronze
95458	NED	1996 Summer	Atlanta	1996	Hockey	Hockey Women's Hockey	Bronze
95464	IOA	1992 Summer	Barcelona	1992	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	Bronze
95465	BEL	1908 Summer	London	1908	Water Polo	Water Polo Men's Water Polo	Silver
95465	BEL	1912 Summer	Stockholm	1912	Water Polo	Water Polo Men's Water Polo	Bronze
95465	BEL	1920 Summer	Antwerpen	1920	Water Polo	Water Polo Men's Water Polo	Silver
95465	BEL	1924 Summer	Paris	1924	Water Polo	Water Polo Men's Water Polo	Silver
95468	FRA	1988 Summer	Seoul	1988	Swimming	Swimming Women's 100 metres Freestyle	Bronze
95468	FRA	1992 Summer	Barcelona	1992	Swimming	Swimming Women's 100 metres Butterfly	Bronze
95484	GDR	1980 Summer	Moskva	1980	Rowing	Rowing Women's Coxed Quadruple Sculls	Gold
95487	DEN	1948 Summer	London	1948	Football	Football Men's Football	Bronze
95488	FRG	1984 Summer	Los Angeles	1984	Athletics	Athletics Men's Hammer Throw	Bronze
95492	AUS	1956 Summer	Melbourne	1956	Cycling	Cycling Men's Sprint	Bronze
95494	GER	2016 Summer	Rio de Janeiro	2016	Sailing	Sailing Men's Skiff	Bronze
95500	RUS	2004 Summer	Athina	2004	Volleyball	Volleyball Women's Volleyball	Silver
95503	FRG	1972 Summer	Munich	1972	Rowing	Rowing Men's Coxless Fours	Bronze
95522	USA	1964 Summer	Tokyo	1964	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
95522	USA	1968 Summer	Mexico City	1968	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
95522	USA	1972 Summer	Munich	1972	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
95522	USA	1976 Summer	Montreal	1976	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	Silver
95522	USA	1976 Summer	Montreal	1976	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
95522	USA	1984 Summer	Los Angeles	1984	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
95527	FRA	1996 Summer	Atlanta	1996	Fencing	Fencing Men's Foil, Individual	Silver
95527	FRA	2000 Summer	Sydney	2000	Fencing	Fencing Men's Foil, Team	Gold
95532	USA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 100 metres Backstroke	Bronze
95532	USA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Gold
95542	BEL	1920 Summer	Antwerpen	1920	Gymnastics	Gymnastics Men's Team All-Around, Swedish System	Bronze
95545	URS	1964 Summer	Tokyo	1964	Weightlifting	Weightlifting Men's Light-Heavyweight	Gold
95556	USA	1904 Summer	St. Louis	1904	Athletics	Athletics Men's 200 metres Hurdles	Bronze
95556	USA	1904 Summer	St. Louis	1904	Athletics	Athletics Men's 400 metres Hurdles	Bronze
95562	URS	1980 Summer	Moskva	1980	Athletics	Athletics Men's 20 kilometres Walk	Silver
95579	HUN	1964 Summer	Tokyo	1964	Water Polo	Water Polo Men's Water Polo	Gold
95579	HUN	1968 Summer	Mexico City	1968	Water Polo	Water Polo Men's Water Polo	Bronze
95579	HUN	1972 Summer	Munich	1972	Water Polo	Water Polo Men's Water Polo	Silver
95586	ARG	1936 Summer	Berlin	1936	Rowing	Rowing Men's Coxless Pairs	Bronze
